idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl
1593513,elabs/pundit,Ruby,0.5625,14,1,0.003886,9.071429,9.857143,1,1284,0.391821,4012,1,1,1,1
1853011,norman/friendly_id,Ruby,0.9,3,1,0.292713,14.981481,12.481481,1,2606,0.038822,3919,1,1,1,1
1849923,Gazler/githug,Ruby,0.91358,18,1,0.114333,9.971429,5.771429,1,3368,0.321684,3919,1,1,1,1
1851034,puma/puma,Ruby,0.869565,7,1,0.089922,16.807339,6.266055,1,8684,0.28484,3910,1,1,1,1
1845867,flyerhzm/bullet,Ruby,0.956522,1,1,0.024737,11.070175,3.842105,1,4710,0.474447,3891,1,1,1,1
1850865,jedi4ever/veewee,Ruby,0.992925,48,1,0.100655,44.461536,20.096153,1,53477,0.02241,3874,1,1,1,1
1846634,binarylogic/authlogic,Ruby,0.973913,11,1,0.225577,8.657895,6.236842,1,4984,0.445873,3822,1,1,1,1
1852675,fluent/fluentd,Ruby,0.955556,4,1,0.098394,43.133331,12.666667,1,18638,0.452366,3817,1,1,1,1
1811782,slim-template/slim,Ruby,0.765432,2,1,0.091125,14.09434,9.339623,1,8487,0.074972,3791,1,1,1,1
1850240,alexreisner/geocoder,Ruby,0.993333,14,1,0.116623,21.408451,11.704225,1,8141,0.0548,3781,1,1,1,1
1852796,fog/fog,Ruby,0.9921,100,1,0.116883,157.814285,50.628571,1,173778,0.2181,3778,1,1,1,1
1852517,kneath/kss,Ruby,0.6875,8,1,0.236707,5.243243,2.972973,1,1206,0.029762,3743,1,1,1,1
686348,venmo/synx,Ruby,0.733333,1,1,0.142857,25.375,8.75,1,946,0.402093,3729,1,1,1,1
1846948,sparklemotion/nokogiri,Ruby,0.985294,4,1,0.123526,39.625,15.7875,1,61649,0.023958,3702,1,1,1,1
1851918,ddollar/foreman,Ruby,0.930556,8,1,0.081113,17.666668,9.631579,1,2972,0.339495,3692,1,1,1,1
1848774,github/linguist,Ruby,0.849057,62,1,0.184537,97.391304,50.934784,1,150881,0.266454,3671,1,1,1,1
1852559,meskyanichi/backup,Ruby,0.994819,4,1,0.132412,22.685184,12.055556,1,23630,0.706108,3665,1,1,1,1
1849959,sferik/t,Ruby,0.967742,2,1,0.01076,18.729731,7.108108,1,11506,0.728392,3614,1,1,1,1
1603249,drapergem/draper,Ruby,0.838983,15,1,0.115556,24.931818,15.318182,1,4645,0.601552,3611,1,1,1,1
316161,OutPunk/evil-icons,Ruby,0.666667,1,0,0.034722,70.75,14.0,1,666,0.0,3579,0,1,1,1
1851245,mbleigh/acts-as-taggable-on,Ruby,0.907692,22,1,0.088369,11.298851,7.390805,1,4170,0.555029,3569,1,1,1,1
1851268,jnunemaker/httparty,Ruby,0.981481,19,1,0.096633,10.316456,4.898734,1,5045,0.574463,3518,1,1,1,1
1852266,sferik/twitter,Ruby,0.987342,3,1,0.165522,38.010101,6.848485,1,11656,0.718879,3479,1,1,1,1
1373043,json-api/json-api,Ruby,0.0,11,0,0.191348,28.772726,24.5,1,2897,0.0,3465,1,1,1,1
1726723,thoughtbot/neat,Ruby,0.6,3,1,0.224071,18.870968,10.935484,1,1665,0.575188,3459,1,1,1,1
1232993,BBC-News/wraith,Ruby,0.933333,5,1,0.143928,30.052631,13.0,1,1293,0.077419,3434,1,1,1,1
1851387,arvida/emoji-cheat-sheet.com,Ruby,1.0,33,0,0.021105,11.512195,5.560976,1,1650,0.0,3372,1,1,1,1
1723614,trogdoro/xiki,Ruby,0.985222,2,0,0.134909,10.075,1.6875,1,37712,0.118664,3347,1,1,1,1
1853122,pluginaweek/state_machine,Ruby,0.909091,1,1,0.148676,7.22,6.8,1,38138,0.796994,3343,1,1,1,1
1335534,nomad/shenzhen,Ruby,0.684211,11,0,0.004938,10.103448,7.206897,1,1333,0.0,3339,1,1,1,1
1595534,rails-api/active_model_serializers,Ruby,0.978723,35,1,0.010204,32.538464,22.512821,1,2951,0.517075,3337,1,1,1,1
1849865,nesquena/rabl,Ruby,0.651163,5,1,0.167955,21.152174,13.521739,1,7449,0.641533,3303,1,1,1,1
1795235,refinery/refinerycms,Ruby,0.815534,10,1,0.039336,137.159424,42.869564,1,30207,0.468629,3281,1,1,1,1
1853081,Shopify/active_merchant,Ruby,0.996205,66,1,0.057241,46.010307,17.154638,1,107211,0.652484,3267,1,1,1,1
1574103,rvm/rvm,Ruby,0.25,1,1,0.042177,0.153846,0.769231,1,34496,0.0,3252,0,1,1,1
1850260,eventmachine/eventmachine,Ruby,0.974138,14,1,0.31828,7.251748,4.118881,1,15638,0.467446,3252,1,1,1,1
1341480,bundler/bundler,Ruby,0.995935,22,1,0.109152,66.146339,43.402439,1,27920,0.479227,3240,1,1,1,1
1853077,errbit/errbit,Ruby,0.843478,20,1,0.093688,40.50909,16.781818,1,12943,0.524902,3221,1,1,1,1
1853155,celluloid/celluloid,Ruby,0.970874,4,1,0.102097,36.354168,11.458333,1,6644,0.336435,3205,1,1,1,1
1852953,ericam/susy,Ruby,0.2,3,1,0.142494,22.742424,7.166667,1,11931,0.093023,3193,1,1,1,1
1849710,mroth/lolcommits,Ruby,0.944444,2,1,0.156546,20.439024,6.731707,1,2260,0.029295,3183,1,1,1,1
953167,voltrb/volt,Ruby,0.946058,1,1,0.16052,76.428574,9.142857,1,17840,0.262204,3174,1,1,1,1
1848948,presidentbeef/brakeman,Ruby,0.710483,1,1,0.093524,45.400002,11.854545,1,39277,0.336497,3162,1,1,1,1
1316731,erikhuda/thor,Ruby,0.957143,12,1,0.174519,7.777778,6.592593,1,7721,0.570929,3151,1,1,1,1
1743109,sj26/mailcatcher,Ruby,0.933333,1,1,0.12072,7.25,4.192308,1,8261,0.198529,3131,1,1,1,1
1654804,opal/opal,Ruby,0.981328,4,1,0.075789,92.833336,14.648148,1,76800,0.230483,3127,1,1,1,1
278474,github/scientist,Ruby,1.0,3,1,0.146928,11.0,4.666667,1,1313,0.662324,3093,1,1,1,1
1849793,bkeepers/dotenv,Ruby,0.842105,7,1,0.077225,11.096774,6.0,1,875,0.558519,3081,1,1,1,1
1850364,ryanb/ruby-warrior,Ruby,0.972727,1,0,0.02342,1.410959,0.794521,1,3493,0.459116,3045,0,1,1,1
1849393,prawnpdf/prawn,Ruby,0.984211,10,1,0.234716,33.987953,10.192771,1,14860,0.52323,3042,1,1,1,1
1852725,railsbp/rails_best_practices,Ruby,0.953333,1,1,0.111387,18.4375,3.8125,1,11104,0.698969,3007,1,1,1,1
1782517,JuanitoFatas/fast-ruby,Ruby,0.935484,3,1,0.007435,19.0,8.75,0,1083,0.0,3000,1,1,1,1
1851202,solnic/virtus,Ruby,0.980198,2,1,0.240789,34.531914,6.765957,1,4975,0.666667,2990,1,1,1,1
1556875,lostisland/faraday,Ruby,1.0,8,1,0.122063,6.765957,5.87234,1,5607,0.441326,2985,1,1,1,1
1852302,plusjade/jekyll-bootstrap,Ruby,1.0,10,0,0.131868,11.666667,7.0,1,1923,0.0,2926,1,1,1,1
1847265,defunkt/dotjs,Ruby,0.5,8,0,0.012146,2.408163,1.714286,1,244,0.0,2924,1,1,1,1
1607179,lockitron/selfstarter,Ruby,0.25,5,0,0.149602,5.2,3.84,1,2162,0.318891,2918,1,1,1,1
750790,mina-deploy/mina,Ruby,0.93617,13,1,0.34657,8.481481,5.888889,1,3277,0.275081,2913,1,1,1,1
1852685,burke/zeus,Ruby,0.823529,3,1,0.087921,25.655172,17.827585,1,3813,0.604531,2910,1,1,1,1
1851971,haml/haml,Ruby,0.9,4,1,0.15369,37.096153,8.028846,1,9705,0.012878,2902,1,1,1,1
1852968,arsduo/koala,Ruby,0.883721,3,1,0.18509,15.0,7.745763,1,6632,0.711531,2891,1,1,1,1
1724807,zmoazeni/csscss,Ruby,0.87234,1,1,0.014955,11.583333,3.5,1,2667,0.501401,2891,1,1,1,1
1515724,FontCustom/fontcustom,Ruby,0.909091,3,1,0.152508,12.111111,9.555556,1,2707,0.417139,2865,1,1,1,1
1646215,sparklemotion/mechanize,Ruby,1.0,6,1,0.156408,9.758621,7.396552,1,11828,0.019439,2864,1,1,1,1
754579,doorkeeper-gem/doorkeeper,Ruby,0.898678,15,1,0.045528,35.882355,16.176472,1,8638,0.417258,2854,1,1,1,1
1852555,progrium/localtunnel,Ruby,0.0,3,0,0.026786,2.983051,2.152542,1,121,0.0,2852,1,1,1,1
1232542,layervault/psd.rb,Ruby,0.99115,1,1,0.057366,27.318182,3.681818,1,4925,0.112975,2818,1,1,1,1
1586310,vcr/vcr,Ruby,0.98913,1,1,0.119874,31.931034,8.431034,1,10777,0.543973,2816,1,1,1,1
1852372,RailsApps/rails-composer,Ruby,0.225806,1,0,0.179853,8.733333,7.433333,0,4928,0.0,2786,0,1,1,1
1852218,sstephenson/sprockets,Ruby,0.847222,1,1,0.174497,37.873016,10.793651,1,5951,0.540505,2744,1,1,1,1
866089,CanCanCommunity/cancancan,Ruby,0.769231,12,1,0.158927,11.079365,3.079365,1,3393,0.647738,2724,1,1,1,1
1846381,aanand/git-up,Ruby,0.75,2,0,0.003215,2.25,1.283333,1,392,0.0,2719,1,0,1,1
1848348,typhoeus/typhoeus,Ruby,0.9875,9,1,0.23824,17.472221,6.194444,1,4687,0.636887,2709,1,1,1,1
1852920,rspec/rspec-rails,Ruby,0.91129,5,1,0.134697,43.967743,21.887096,1,7224,0.593375,2696,1,1,1,1
1850054,fatfreecrm/fat_free_crm,Ruby,0.915074,4,1,0.128091,58.934212,5.763158,1,47615,0.526545,2677,1,1,1,1
1848170,michaeldv/awesome_print,Ruby,0.891304,5,1,0.091013,6.75,3.3,1,3,0.778104,2659,1,1,1,1
1851264,padrino/padrino-framework,Ruby,0.910494,9,1,0.193342,80.140625,30.078125,0,39413,0.641969,2657,1,1,1,1
1851064,svenfuchs/rails-i18n,Ruby,0.852041,111,1,0.010763,18.683544,6.746835,1,24299,0.322688,2641,1,1,1,1
1778525,reactjs/react-rails,Ruby,0.387755,12,1,0.192048,15.75,10.85,1,1491,0.553653,2626,1,1,1,1
1766864,play/play,Ruby,0.978723,3,1,0.214964,47.444443,12.805556,1,4147,0.011897,2613,1,1,1,1
1270670,ankane/searchkick,Ruby,0.928571,1,1,0.048236,45.5,21.25,1,3572,0.481183,2592,1,1,1,1
1851023,rubinius/rubinius,Ruby,0.97619,27,1,0.073479,215.596161,33.384617,1,1013877,0.310751,2568,1,1,1,1
628620,lotus/lotus,Ruby,0.893082,6,1,0.281841,26.684212,10.157895,1,7343,0.619083,2558,1,1,1,1
1050748,activerecord-hackery/ransack,Ruby,0.975309,3,1,0.028435,20.105263,8.289474,1,8186,0.415685,2556,1,1,1,1
1335849,nomad/cupertino,Ruby,0.642857,4,0,0.001224,5.59375,4.875,1,945,0.0,2546,1,1,1,1
1711742,laserlemon/figaro,Ruby,0.814815,1,1,0.01561,9.0,5.666667,1,1309,0.615385,2545,1,1,1,1
1850738,pilu/web-app-theme,Ruby,0.142857,7,0,0.084704,4.04,1.2,1,5843,0.28833,2543,1,1,1,1
1849664,josevalim/inherited_resources,Ruby,0.356522,14,1,0.150963,6.830986,5.633803,1,4673,0.795918,2535,1,1,1,1
1822370,dejan/rails_panel,Ruby,0.489362,1,1,0.123022,9.115385,3.346154,1,2606,0.213223,2526,1,1,1,1
991042,roots/bedrock,Ruby,0.333333,5,1,0.302277,19.266666,9.866667,1,633,0.0,2522,1,1,1,1
1851886,sunspot/sunspot,Ruby,0.972441,14,1,0.241238,22.194805,8.87013,1,16593,0.413408,2501,1,1,1,1
1852540,mperham/dalli,Ruby,0.965517,13,1,0.073148,14.4,9.654545,1,4489,0.523475,2492,1,1,1,1
1850789,jeremyevans/sequel,Ruby,1.0,2,1,0.158916,58.26804,10.072165,1,89165,0.630967,2485,1,1,1,1
1852102,colszowka/simplecov,Ruby,0.779412,4,1,0.179805,12.888889,7.055556,1,2633,0.366337,2485,1,1,1,1
1847392,redis/redis-rb,Ruby,0.978723,11,1,0.171763,19.366198,7.450704,1,8522,0.415919,2483,1,1,1,1
1851983,rails/jbuilder,Ruby,0.833333,3,1,0.106667,14.666667,6.564103,1,1797,0.654483,2465,1,1,1,1
1802971,swanson/stringer,Ruby,0.993789,15,1,0.182865,32.652176,16.347826,1,19378,0.506371,2455,1,1,1,1
1852376,jruby/jruby,Ruby,0.981221,12,1,0.129583,173.09259,17.487654,1,808935,0.592096,2432,1,1,1,1
298959,KrauseFx/deliver,Ruby,0.888889,1,1,0.121219,123.666664,26.166668,1,4481,0.330446,2429,1,1,1,1
1847155,mojombo/chronic,Ruby,0.983333,4,1,0.093357,6.520833,3.114583,1,5462,0.426493,2417,1,1,1,1
1852715,mikel/mail,Ruby,0.990783,11,1,0.102053,20.868422,11.407895,1,45077,0.24375,2409,1,1,1,1
1743890,kickstarter/rack-attack,Ruby,0.925926,4,1,0.042532,8.193548,4.0,0,1234,0.518363,2368,1,1,1,1
1850917,thoughtbot/suspenders,Ruby,0.302326,15,1,0.04141,21.067797,9.610169,1,1764,0.251714,2365,1,1,1,1
286015,sagivo/algorithms,Ruby,0.32,2,0,0.077381,82.0,17.0,0,661,0.0,2358,0,0,1,1
1476609,boxen/our-boxen,Ruby,0.222222,16,0,0.157807,17.034483,24.586206,1,1348,0.0,2356,1,1,1,1
1849028,edavis10/redmine,Ruby,0.940753,2,1,0.0928,57.51852,1.185185,1,154476,0.012155,2341,1,1,1,1
1852533,NoamB/sorcery,Ruby,0.847458,17,1,0.162449,22.235294,13.647059,1,5672,0.416831,2339,1,1,1,1
651838,ruby-concurrency/concurrent-ruby,Ruby,0.952607,2,1,0.197189,86.650002,9.25,1,16752,0.477645,2327,1,1,1,1
1404019,peek/peek,Ruby,0.45,1,0,0.184104,10.826087,2.956522,1,1246,0.171206,2318,1,1,1,1
1848934,postrank-labs/goliath,Ruby,0.923077,12,1,0.229319,14.72,6.24,1,6399,0.444953,2299,1,1,1,1
1845225,sensu/sensu,Ruby,0.925,1,1,0.155317,52.318184,21.386364,1,5063,0.422814,2282,1,1,1,1
1850257,thoughtbot/high_voltage,Ruby,0.674419,13,1,0.017972,7.102041,3.428571,1,1113,0.618792,2242,1,1,1,1
1720001,aasm/aasm,Ruby,0.947368,3,1,0.094408,12.84375,5.8125,1,4852,0.492915,2238,1,1,1,1
1523531,oklai/koala,Ruby,0.0,2,0,0.21289,14.038462,15.230769,1,21629,0.0,2235,1,1,1,1
717168,pickhardt/betty,Ruby,0.885714,9,1,0.029278,33.333332,16.111111,1,2123,0.057903,2232,1,1,1,1
1846710,thoughtbot/clearance,Ruby,0.873874,14,1,0.038069,23.435898,7.217949,1,4425,0.510138,2231,1,1,1,1
1329004,Octokit/octokit.rb,Ruby,0.989691,6,1,0.333492,28.222221,10.253968,1,7492,0.6073,2175,1,1,1,1
1851573,ryanb/letter_opener,Ruby,0.666667,13,1,0.001761,4.452381,2.47619,1,719,0.75,2170,1,1,1,1
1049996,activerecord-hackery/squeel,Ruby,0.836207,2,1,0.106471,5.09375,3.21875,1,7478,0.49158,2170,1,1,1,1
1621880,andreareginato/betterspecs,Ruby,0.8,14,0,0.070962,8.4,4.6,1,8601,0.0,2167,1,1,1,1
1747385,plamoni/SiriProxy,Ruby,0.866667,9,0,0.10339,7.772727,18.181818,1,1185,0.0,2153,1,1,1,1
549876,mustache/mustache,Ruby,1.0,2,1,0.154587,11.369231,0.753846,1,3554,0.405832,2135,1,1,1,1
1847995,pdfkit/pdfkit,Ruby,0.818182,16,1,0.028751,6.537037,5.314815,1,1271,0.685795,2116,1,1,1,1
1509984,causes/scss-lint,Ruby,0.986395,4,1,0.049933,26.230768,15.884615,1,14130,0.729652,2097,1,1,1,1
1846818,stefankroes/ancestry,Ruby,0.826087,15,1,0.082075,3.092308,3.492308,1,1497,0.650187,2085,1,1,1,1
1751722,refile/refile,Ruby,0.897959,2,1,0.17291,37.666668,17.0,1,3150,0.61752,2079,1,1,1,1
967705,rails/spring,Ruby,0.954545,5,1,0.065154,8.48,7.64,1,3370,0.050487,2072,1,1,1,1
1806431,DavyJonesLocker/client_side_validations,Ruby,0.880597,2,1,0.064953,4.583333,1.083333,0,7119,0.68748,2064,1,1,1,1
1847555,pokonski/public_activity,Ruby,0.813559,2,1,0.260702,12.095238,5.0,1,1890,0.444595,2064,1,1,1,1
1736370,ai/easings.net,Ruby,0.5,1,0,0.043123,12.5,1.166667,1,2346,0.0,2058,0,1,1,1
1850208,locomotivecms/engine,Ruby,0.897361,7,1,0.155658,44.118645,18.355932,1,48795,0.291861,2058,1,1,1,1
1844553,tobi/delayed_job,Ruby,0.785714,14,0,0.052363,1.75,1.416667,1,742,0.495957,2057,1,1,1,1
580823,objc-zen/objc-zen-book,Ruby,0.0,3,0,0.0,46.0,25.0,1,1646,0.0,2052,1,1,1,1
1744611,ryanb/nifty-generators,Ruby,0.807692,1,0,0.029443,1.821429,1.607143,1,3992,0.294496,2052,0,1,1,1
1850571,ctran/annotate_models,Ruby,0.809524,19,1,0.232111,4.0,2.595238,1,2557,0.258155,2031,1,1,1,1
1852737,apneadiving/Google-Maps-for-Rails,Ruby,0.692308,1,1,0.096293,15.108696,6.108696,1,1877,0.315,2030,1,1,1,1
787186,teampoltergeist/poltergeist,Ruby,0.892857,15,1,0.021574,5.171429,7.057143,1,6942,0.510662,2026,1,1,1,1
296938,KrauseFx/snapshot,Ruby,0.882353,1,1,0.105312,67.75,30.25,1,1430,0.0,2025,1,1,1,1
1849857,gazay/gon,Ruby,1.0,6,1,0.00975,5.021739,3.130435,1,1865,0.492,2025,1,1,1,1
1852667,defunkt/gist,Ruby,1.0,16,0,0.212258,5.934211,2.605263,1,3073,0.066689,2007,1,1,1,1
1852295,grosser/parallel,Ruby,0.862745,3,1,0.025738,4.148148,1.925926,1,1412,0.330991,2007,1,1,1,1
1633374,travisjeffery/timecop,Ruby,0.846154,6,1,0.069539,3.906667,1.96,1,1231,0.735415,1999,1,1,1,1
1420614,mitchellh/vagrant-aws,Ruby,0.875,13,0,0.181584,14.0,15.5,1,1901,0.127674,1995,1,1,1,1
1849103,wvanbergen/request-log-analyzer,Ruby,1.0,2,1,0.145442,13.575,1.725,1,7321,0.400631,1978,1,1,1,1
1788537,exercism/exercism.io,Ruby,0.90566,19,1,0.297318,215.952377,106.85714,1,50579,0.431465,1960,1,1,1,1
1851742,comfy/comfortable-mexican-sofa,Ruby,0.909091,2,1,0.039817,36.0,11.890909,1,23888,0.624973,1942,1,1,1,1
1850826,intridea/hashie,Ruby,0.882353,24,1,0.115282,8.893939,4.409091,1,5075,0.69419,1933,1,1,1,1
1600600,github/gemoji,Ruby,0.833333,5,1,0.003857,8.763158,1.710526,1,9168,0.49375,1925,1,1,1,1
1845888,mislav/git-deploy,Ruby,1.0,2,1,0.043796,1.62069,0.982759,1,393,0.138643,1923,1,0,1,1
1851173,mileszs/wicked_pdf,Ruby,0.823529,15,1,0.024534,4.45614,5.719298,1,1278,0.284958,1916,1,1,1,1
1743117,mojombo/god,Ruby,0.895652,12,1,0.175608,2.127907,1.790698,1,7382,0.31519,1907,1,1,1,1
763895,Homebrew/homebrew-php,Ruby,1.0,33,0,0.0129,30.888889,33.388889,0,12601,0.0,1900,0,1,1,1
33844,oa414/objc-zen-book-cn,Ruby,0.0,4,0,0.0,6.625,0.0,1,3598,0.0,1895,1,0,1,1
1845125,teambox/teambox,Ruby,0.900404,5,1,0.108704,9.65625,1.34375,1,106105,0.298353,1891,1,1,1,1
1845154,ruboto/ruboto,Ruby,0.923077,1,1,0.063178,22.799999,13.4,1,16419,0.170427,1885,1,1,1,1
1332860,nomad/houston,Ruby,0.8,4,0,0.001414,4.586207,2.758621,1,802,0.467422,1884,1,1,1,1
1849712,thoughtbot/shoulda,Ruby,0.2,9,1,0.0,4.392405,3.202532,1,202,0.0,1882,1,1,1,1
