idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl
1851080,nvie/rq,Python,0.928571,5,1,0.210941,27.325001,12.875,1,4202,0.030013,2707,1,1,1,1
1685058,fogleman/Minecraft,Python,0.0,6,0,0.408602,3.333333,2.571429,1,499,0.0,2702,1,1,1,1
1845887,arut/nginx-rtmp-module,Python,0.0,1,0,0.038262,26.722221,16.416668,1,23781,0.0,2674,0,1,1,1
789072,jasperproject/jasper-client,Python,0.871795,3,1,0.219626,68.090912,29.727274,1,3276,0.09946,2645,1,1,1,1
1848136,pypa/pip,Python,0.867284,14,1,0.178331,53.376621,34.415585,1,71692,0.094548,2644,1,1,1,1
1851431,sympy/sympy,Python,0.933464,41,1,0.30316,123.316666,29.616667,1,232215,0.050692,2640,1,1,1,1
838357,taigaio/taiga-back,Python,0.798742,4,1,0.19877,193.769226,20.692308,1,27118,0.173801,2635,1,1,1,1
64758,falconry/falcon,Python,0.833333,2,1,0.338786,23.0,7.8,1,6324,0.557276,2630,1,1,1,1
1565355,racker/falcon,Python,0.833333,4,1,0.338786,32.439999,18.200001,1,6324,0.013246,2630,1,1,1,1
1742810,koenbok/Cactus,Python,0.887097,3,1,0.163826,8.409091,2.704545,1,19390,0.130346,2617,1,1,1,1
1852257,kennethreitz/httpbin,Python,0.625,2,0,0.151988,9.657895,4.289474,1,1207,0.252111,2611,1,1,1,1
255028,Runscope/httpbin,Python,0.625,10,1,0.13495,7.64,3.28,1,1396,0.307002,2611,1,1,1,1
1463926,mahmoud/boltons,Python,0.903226,1,0,0.269986,10.16,0.12,1,4723,0.051406,2610,1,1,1,1
1401616,surfly/gevent,Python,0.970711,1,1,0.139174,31.666668,9.555556,1,113443,0.636491,2600,1,1,1,1
347489,gevent/gevent,Python,0.970711,1,1,0.139989,47.415386,1.461538,1,119322,0.680757,2600,1,1,1,1
1737371,mopidy/mopidy,Python,0.935294,2,1,0.17224,98.650795,18.460318,1,21241,0.523203,2592,1,1,1,1
1851800,stephenmcd/mezzanine,Python,0.830645,7,1,0.139269,75.526314,22.578947,1,36832,0.041164,2583,1,1,1,1
69,coleifer/peewee,Python,0.945946,1,1,0.087148,27.865385,10.865385,1,20881,0.026266,2560,1,1,1,1
543478,docker/docker-registry,Python,0.835443,8,1,0.142838,73.434784,25.608696,1,7327,0.168767,2552,1,1,1,1
683827,Russell91/pythonpy,Python,0.6,1,0,0.092233,31.777779,7.444444,0,571,0.083164,2471,0,0,1,1
1851238,jorgebastida/glue,Python,0.933333,1,1,0.097463,6.756757,4.351351,1,3131,0.516614,2458,1,1,1,1
1851150,rtfd/readthedocs.org,Python,0.559028,3,1,0.089955,91.709091,21.981817,1,33124,0.126212,2448,1,1,1,1
1744314,chrippa/livestreamer,Python,0.95302,1,1,0.077843,28.976744,18.976744,1,19054,0.026757,2441,1,1,1,1
1852987,somerandomdude/Iconic,Python,0.444444,1,0,0.16707,1.487179,0.948718,1,4866,0.0,2423,0,0,1,1
1747253,mitsuhiko/werkzeug,Python,0.960938,4,1,0.24894,31.94681,8.0,1,21211,0.287802,2412,1,1,1,1
1158152,yhat/ggplot,Python,0.965753,7,1,0.027397,52.333332,27.533333,1,5601,0.184214,2405,1,1,1,1
1328645,edx/edx-platform,Python,0.789006,56,0,0.238263,2015.794922,199.128204,1,630406,0.543434,2405,1,1,1,1
1733854,paramiko/paramiko,Python,0.948052,3,1,0.347169,12.441176,3.794118,1,10916,0.255487,2402,1,1,1,1
461485,what-studio/profiling,Python,0.956522,1,1,0.136614,18.428572,2.714286,1,2144,0.151741,2367,1,1,1,1
1512886,sokolovstas/SublimeWebInspector,Python,0.0,2,0,0.0,4.041667,3.541667,1,1753,0.0,2359,1,1,1,1
1851333,gregmalcolm/python_koans,Python,0.928571,13,1,0.200249,3.924528,1.886792,1,5937,0.186944,2356,1,1,1,1
1852878,RuudBurger/CouchPotatoServer,Python,0.904704,2,0,0.213315,93.551018,100.693878,1,127810,0.013601,2344,1,1,1,1
1168894,kemayo/sublime-text-git,Python,1.0,9,0,0.092892,4.783784,4.216216,0,1123,0.0,2334,0,1,1,1
1851319,simplegeo/python-oauth2,Python,0.727273,5,0,0.16838,4.655172,3.034483,1,2210,0.529412,2328,1,1,1,1
1848257,Supervisor/supervisor,Python,0.953846,2,1,0.094451,17.085714,5.742857,1,25181,0.581852,2296,1,1,1,1
1846104,spadgos/sublime-jsdocs,Python,0.6,1,0,0.179599,11.833333,8.547619,1,1767,0.054157,2291,1,1,1,1
1694975,soimort/you-get,Python,0.793478,2,1,0.089638,25.1,16.799999,1,5350,0.006195,2284,1,1,1,1
1852961,omab/django-social-auth,Python,0.172043,15,0,0.13805,25.980768,16.442308,1,1743,0.0,2282,1,1,1,1
1849840,fiorix/freegeoip,Python,0.0,1,1,0.083256,6.674419,2.44186,1,2121,0.0,2281,1,1,1,1
1525465,milkbikis/powerline-shell,Python,0.92,12,0,0.056931,5.692308,5.346154,1,963,0.0,2277,1,1,1,1
71,maraujop/django-crispy-forms,Python,0.527778,2,1,0.150399,14.567568,5.581081,1,5094,0.17121,2268,1,1,1,1
1848527,piskvorky/gensim,Python,0.929577,5,1,0.371417,17.163265,5.530612,1,24971,0.174027,2263,1,1,1,1
669859,python-pillow/Pillow,Python,0.974895,6,1,0.212293,53.267857,9.696429,1,44380,0.329503,2258,1,1,1,1
1740562,lg/murder,Python,0.943396,4,0,0.036746,1.90625,0.5,1,11584,0.0,2245,0,0,1,1
956886,tomchristie/mkdocs,Python,0.866667,6,1,0.158848,44.642857,27.0,1,4299,0.351866,2225,1,1,1,1
1847329,seatgeek/fuzzywuzzy,Python,0.666667,7,1,0.220503,4.162791,1.790698,1,810,0.465734,2223,1,1,1,1
1249713,jeffknupp/sandman,Python,0.666667,1,1,0.04704,32.75,8.666667,1,72429,0.333607,2208,1,1,1,1
1642963,davidhalter/jedi-vim,Python,0.75,6,1,0.142412,11.685714,10.428571,1,1114,0.0,2198,1,1,1,1
1395539,thearn/webcam-pulse-detector,Python,0.916667,1,0,0.149853,13.777778,2.777778,1,22487,0.0,2194,0,1,1,1
1852884,pennersr/django-allauth,Python,0.681682,26,1,0.127925,22.415094,16.867926,1,12142,0.132832,2192,1,1,1,1
1384449,gelstudios/gitfiti,Python,0.0,3,0,0.105085,3.333333,0.944444,1,316,0.0,2190,1,1,1,1
142605,karan/joe,Python,0.333333,2,0,0.158228,43.0,24.0,1,230,0.0,2172,1,1,1,1
1407024,pudo/dataset,Python,0.782609,7,1,0.210225,9.086957,5.26087,1,1697,0.282482,2172,1,1,1,1
1851942,DisposaBoy/GoSublime,Python,0.857143,1,0,0.138352,21.0,15.461538,1,21456,0.136131,2121,1,1,1,1
1744436,AppScale/appscale,Python,0.716202,5,0,0.211165,74.702126,37.085106,1,1241000,0.34702,2106,1,1,1,1
1445655,omab/python-social-auth,Python,0.850794,8,1,0.09314,52.592594,21.296295,1,15463,0.052272,2087,1,1,1,1
1846359,livid/v2ex,Python,0.903704,2,0,0.106238,3.307692,0.538462,1,39826,0.052901,2058,1,1,1,1
522670,jonathanslenders/python-prompt-toolkit,Python,0.865385,1,1,0.316012,58.142857,7.5,1,7968,0.044782,2047,1,1,1,1
1849040,buildbot/buildbot,Python,0.956989,28,1,0.187013,94.196426,14.553571,1,111706,0.52795,2005,1,1,1,1
1296738,ajalt/fuckitpy,Python,0.8,1,1,0.253676,2.736842,0.947368,0,272,0.0,1996,0,0,1,1
1346458,dbader/schedule,Python,0.666667,2,1,0.180531,4.7,1.85,1,474,0.402655,1995,1,1,1,1
1745963,TooTallNate/node-gyp,Python,0.9375,1,0,0.196335,10.621622,13.72973,1,52111,0.097953,1984,1,1,1,1
1522367,lisa-lab/pylearn2,Python,0.897683,15,1,0.338857,144.346161,28.230768,1,80470,0.110244,1974,1,1,1,1
1725453,tschellenbach/Feedly,Python,0.763359,2,1,0.113038,46.652176,2.913043,1,21691,0.183456,1973,1,1,1,1
452641,tschellenbach/Stream-Framework,Python,0.748663,2,1,0.087509,43.483871,2.064516,1,23027,0.251172,1973,1,1,1,1
1706304,mooz/percol,Python,0.894737,1,0,0.226655,7.4375,1.3125,1,2297,0.0,1969,0,1,1,1
1045302,worldveil/dejavu,Python,1.0,7,0,0.305683,7.125,4.8125,1,1307,0.0,1958,1,1,1,1
1748251,gorakhargosh/watchdog,Python,0.938776,2,1,0.322089,11.352941,6.078431,1,5688,0.148964,1953,1,1,1,1
1846988,pinax/pinax,Python,0.0,5,0,0.0,3.740741,1.12963,0,136,0.0,1950,0,0,1,1
1742051,davidhalter/jedi,Python,0.848315,1,1,0.308622,97.972977,15.621622,1,13583,0.021055,1941,1,1,1,1
1746752,devstructure/blueprint,Python,0.980769,1,0,0.21883,4.428571,3.607143,1,5951,0.0,1939,0,1,1,1
1851906,networkx/networkx,Python,0.942029,5,1,0.364568,33.681034,13.551724,1,53780,0.434026,1923,1,1,1,1
518444,realpython/discover-flask,Python,0.478261,1,1,0.188285,21.714287,0.142857,0,664,0.340278,1907,0,0,1,1
1852273,toastdriven/django-haystack,Python,0.852174,4,1,0.179624,17.333332,16.180555,1,14547,0.713014,1900,1,1,1,1
1844641,martinblech/xmltodict,Python,0.6,1,1,0.154902,4.424242,2.606061,1,1140,0.338129,1896,1,1,1,1
1852966,Pylons/pyramid,Python,0.936842,7,1,0.174793,105.362503,21.549999,1,41912,0.644569,1894,1,1,1,1
663673,realpython/flask-intro,Python,0.5,1,0,0.180617,66.0,1.0,0,219,0.0,1881,0,0,1,1
1847777,maebert/jrnl,Python,0.846154,1,1,0.122164,25.606062,10.060606,1,2701,0.0,1880,1,1,1,1
1312922,JakeWharton/pidcat,Python,0.0,12,0,0.068493,6.047619,4.428571,1,338,0.0,1867,1,1,1,1
1851539,tangentlabs/django-oscar,Python,0.792541,5,1,0.096847,149.391296,36.152176,1,147480,0.093772,1862,1,1,1,1
1401776,lihaoyi/macropy,Python,0.826087,1,0,0.074305,56.222221,6.888889,0,12166,0.373898,1861,0,1,1,1
1851107,rembo10/headphones,Python,0.936585,8,1,0.1702,48.733334,49.0,1,154061,0.013516,1856,1,1,1,1
295582,flask-restful/flask-restful,Python,0.925926,7,1,0.171206,20.181818,14.818182,1,4337,1.16743,1840,1,1,1,1
1603740,twilio/flask-restful,Python,0.925926,16,1,0.17419,16.708332,13.75,1,3697,1.077225,1840,1,1,1,1
1443168,Tribler/tribler,Python,0.826446,8,0,0.089597,87.929825,12.175439,1,91314,0.037835,1811,1,1,1,1
1851614,kennethreitz/tablib,Python,0.892256,5,1,0.194035,6.8125,4.166667,1,75646,0.006649,1797,1,1,1,1
1733370,liuxinyu95/AlgoXY,Python,0.970588,2,0,0.24871,32.136364,0.318182,1,46322,0.0,1785,1,1,1,1
285376,jeffkaufman/icdiff,Python,0.5,3,0,0.084746,1.672727,0.872727,0,595,0.0,1781,0,0,1,1
1294748,grangier/python-goose,Python,0.911111,1,1,0.093536,16.761906,9.380952,1,48155,0.167159,1780,1,1,1,1
1850030,iambus/xunlei-lixian,Python,0.958333,1,0,0.03591,17.361111,11.916667,1,5407,0.0,1777,0,1,1,1
1334357,kovidgoyal/calibre,Python,0.929654,1,0,0.128726,191.710007,3.71,1,569752,0.008748,1773,1,1,1,1
302188,google/nogotofail,Python,0.9,2,0,0.159394,28.0,14.0,1,9591,0.0,1769,1,1,1,1
1741040,fivesheep/chnroutes,Python,0.8,1,0,0.180751,0.339286,0.5,0,350,0.0,1743,0,0,1,0
1571503,magicmonty/bash-git-prompt,Python,0.0,7,0,0.105058,8.56,4.72,1,926,0.0,1737,1,1,1,1
1847558,numba/numba,Python,0.951368,6,1,0.149739,135.194443,29.416668,1,48480,0.18144,1736,1,1,1,1
1845172,jokkedk/webgrind,Python,0.0,2,0,0.187343,1.891566,0.843373,1,3915,0.0,1736,0,0,1,1
1848589,s3tools/s3cmd,Python,0.869565,4,0,0.166036,11.520408,5.438776,1,4846,0.0,1735,1,1,1,1
1851244,openstack/nova,Python,0.924148,34,0,0.153082,492.137939,0.775862,1,294865,0.603072,1729,1,1,1,1
194568,benanne/Lasagne,Python,0.854167,5,1,0.250463,67.5,26.333332,1,3639,0.320874,1719,1,1,1,1
1554980,fqrouter/fqrouter,Python,0.947368,1,0,0.389828,90.545456,21.0,1,21226,0.0,1719,0,1,1,1
1846822,revolunet/sublimetext-markdown-preview,Python,0.967871,3,0,0.143457,10.351351,6.72973,1,72196,0.0,1696,1,1,1,1
1846340,lisa-lab/DeepLearningTutorials,Python,0.809524,5,1,0.349712,7.6,1.733333,1,3494,0.059842,1690,1,1,1,1
839717,Jahaja/psdash,Python,0.714286,1,1,0.023048,15.833333,3.833333,1,3514,0.450861,1676,1,1,1,1
1403023,iBaa/PlexConnect,Python,0.928571,2,0,0.099055,29.78261,14.521739,1,11575,0.0,1673,1,1,1,1
1594878,Bitmessage/PyBitmessage,Python,0.982143,10,0,0.049947,54.92857,28.464287,1,39496,0.0,1666,1,1,1,1
1850796,samuraisam/pyapns,Python,0.8,3,0,0.231519,2.350877,0.894737,1,1213,0.0,1659,1,1,1,1
1846680,pybrain/pybrain,Python,0.900222,10,0,0.201558,2.254545,2.4,1,32638,0.039017,1659,1,1,1,1
589525,deanmalmgren/textract,Python,0.928571,3,1,0.089322,54.833332,15.0,1,5995,0.160368,1658,1,1,1,1
1852802,mongodb/mongo-python-driver,Python,0.982143,3,1,0.219297,47.635136,3.675676,1,31060,0.121866,1657,1,1,1,1
1851643,etsy/logster,Python,0.869565,14,1,0.202156,3.088889,1.822222,1,1318,0.362187,1655,1,1,1,1
1850670,douban/dpark,Python,0.980769,2,1,0.064684,16.512196,1.097561,1,14486,0.075694,1646,1,1,1,1
1852490,Yelp/mrjob,Python,0.90625,3,1,0.240153,54.698112,18.981133,1,22065,0.426594,1640,1,1,1,1
1844664,kennethreitz/envoy,Python,0.75,5,1,0.091873,2.6,1.885714,1,258,0.171315,1622,1,1,1,1
1847473,feross/SpoofMAC,Python,0.5,3,0,0.317957,3.190476,1.02381,0,523,0.0,1611,0,0,1,1
1748062,cloudera/hue,Python,0.79375,3,0,0.183793,89.019608,3.156863,1,1178137,0.296668,1607,1,1,1,1
924050,DanMcInerney/wifijammer,Python,0.5,3,0,0.086207,4.071429,1.642857,1,380,0.0,1594,1,1,1,1
1848443,pythonforfacebook/facebook-sdk,Python,0.6875,4,1,0.265633,5.5,3.826087,1,1524,0.105806,1588,1,1,1,1
1839543,mnielsen/neural-networks-and-deep-learning,Python,0.617647,1,0,0.303109,6.285714,0.666667,0,1913,0.0,1583,0,0,1,1
1395103,wrobstory/vincent,Python,0.928571,3,1,0.150421,17.666668,6.333333,1,22248,0.364372,1578,1,1,1,1
1851205,apenwarr/bup,Python,0.955056,4,0,0.199004,19.700001,0.4,1,18204,0.001899,1576,1,1,1,1
731077,viewfinderco/viewfinder,Python,0.901288,1,0,0.182251,0.0,0.0,1,256669,0.171946,1576,0,0,1,0
1845714,pyinstaller/pyinstaller,Python,0.525581,5,0,0.306435,26.0,14.245614,1,30697,0.063319,1563,1,1,1,1
894756,KeepSafe/aiohttp,Python,0.955224,2,1,0.069559,78.4375,19.0625,1,17966,0.58371,1560,1,1,1,1
675569,DTVD/rainbowstream,Python,0.692308,2,0,0.157309,68.300003,9.5,1,5034,0.0,1556,1,1,1,1
1846320,wuub/SublimeREPL,Python,0.84,3,0,0.185341,10.243902,10.073171,1,3154,0.0,1553,1,1,1,1
1713880,jflesch/paperwork,Python,0.836735,1,0,0.131878,40.317074,9.02439,1,11098,0.0,1541,0,1,1,1
1849801,pypa/virtualenv,Python,0.727273,9,1,0.295911,16.033333,8.222222,1,2802,0.045415,1539,1,1,1,1
894446,np1/mps-youtube,Python,0.857143,1,0,0.67846,47.76923,16.461538,1,1353,0.014126,1536,1,1,1,1
1844728,simon-weber/Unofficial-Google-Music-API,Python,0.771429,1,1,0.173131,19.894737,7.552632,1,11795,0.078322,1534,1,1,1,1
186352,stamparm/MalTrail,Python,0.918367,1,0,0.035514,55.333332,0.666667,1,11271,0.0,1528,0,1,1,1
750330,asciimoo/drawille,Python,0.909091,1,0,0.12987,16.428572,3.0,1,888,0.110697,1522,1,1,1,1
1852088,sixohsix/twitter,Python,0.913043,6,1,0.18623,6.207547,4.320755,1,3126,0.089067,1522,1,1,1,1
1698129,gurgeh/selfspy,Python,0.833333,4,0,0.116051,4.903226,3.548387,1,1778,0.0,1521,1,1,1,1
1728351,burnash/gspread,Python,0.909091,1,0,0.303397,6.615385,5.307692,1,1377,0.305372,1519,1,1,1,1
1850232,treeio/treeio,Python,0.654155,5,1,0.125346,8.205128,3.615385,1,325816,0.154206,1512,1,1,1,1
